"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"listbookings","listbookings.bookings.answerData.bookingInformationFromAssociation.extension","listbookings.bookings.answerData.bookingInformationFromAssociation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"listbookings","listbookings.bookings.answerData.bookingInformationFromAssociation.modifierExtension","listbookings.bookings.answerData.bookingInformationFromAssociation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"listbookings","listbookings.bookings.answerData.bookingInformationFromAssociation.authorizationLevel","listbookings.bookings.answerData.bookingInformationFromAssociation.authorizationLevel","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Kompetensnivå","Tolkens kompetensnivå enligt KV Kompetensnivå tolk [R4], codeSystem eec2f9b0-03d5-450d-9797-ac0c74f6cfac.","","","","","","","","","",,,,,"",,,,"listbookings.bookings.answerData.bookingInformationFromAssociation.authorizationLevel",1,1,"",""
"listbookings","listbookings.bookings.answerData.bookingInformationFromAssociation.requestTravelTimeCost","listbookings.bookings.answerData.bookingInformationFromAssociation.requestTravelTimeCost","","","",1,1,"","","","boolean {[]} {[]}
","Begär restidsersättning","Anger om tolkförmedlingen efterfrågar restidsersättning för uppdraget.","","","","","","","","","",,,,,"",,,,"listbookings.bookings.answerData.bookingInformationFromAssociation.requestTravelTimeCost",1,1,"",""
"listbookings","listbookings.bookings.answerData.bookingInformationFromAssociation.interpreterName","listbookings.bookings.answerData.bookingInformationFromAssociation.interpreterName","","","",1,1,"","","","string {[]} {[]}
","Tolkens namn","Tolkens namn (minst ett tecken).","","","","","","","","","",,,,,"",,,,"listbookings.bookings.answerData.bookingInformationFromAssociation.interpreterName",1,1,"",""
"listbookings","listbookings.bookings.answerData.bookingInformationFromAssociation.phoneNumberForInterpretation","listbookings.bookings.answerData.bookingInformationFromAssociation.phoneNumberForInterpretation","","","",0,1,"","","","string {[]} {[]}
","Telefonnummer för distanstolkning","Telefonnummer som distanstolkning ska utföras på.","","","","","","","","","",,,,,"",,,,"listbookings.bookings.answerData.bookingInformationFromAssociation.phoneNumberForInterpretation",0,1,"",""
"listbookings","listbookings.bookings.data","listbookings.bookings.data","","","",1,1,"","","","BackboneElement {[]} {[]}
","Beställningsinformation","Information om en beställning (BookingData).","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"listbookings","listbookings.bookings.data.id","listbookings.bookings.data.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"listbookings","listbookings.bookings.data.extension","listbookings.bookings.data.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"listbookings","listbookings.bookings.data.modifierExtension","listbookings.bookings.data.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"listbookings","listbookings.bookings.data.interpretationLanguageId","listbookings.bookings.data.interpretationLanguageId","","","",1,1,"","","","string {[]} {[]}
","Språk","Språk som ska tolkas enligt Hälso- och sjukvårdsförvaltningens (HSF) språktabell. Arbete pågår med att harmonisera med ISO 639.","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.interpretationLanguageId",1,1,"",""
"listbookings","listbookings.bookings.data.patient","listbookings.bookings.data.patient","","","",0,*,"","","","BackboneElement {[]} {[]}
","Patient","Information om patienten (PatientInformation).","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.patient",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"listbookings","listbookings.bookings.data.patient.id","listbookings.bookings.data.patient.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"listbookings","listbookings.bookings.data.patient.extension","listbookings.bookings.data.patient.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"listbookings","listbookings.bookings.data.patient.modifierExtension","listbookings.bookings.data.patient.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"listbookings","listbookings.bookings.data.patient.age","listbookings.bookings.data.patient.age","","","",1,1,"","","","integer {[]} {[]}
","Ålder","Patientens ålder i år (0–200).","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.patient.age",1,1,"",""
"listbookings","listbookings.bookings.data.patient.gender","listbookings.bookings.data.patient.gender","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Kön","Patientens kön enligt KV Kön [R4], codeSystem 1.2.752.129.2.2.1.1. Giltiga värden (urval): 1 = man, 2 = kvinna.","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.patient.gender",1,1,"",""
"listbookings","listbookings.bookings.data.authorizationLevel","listbookings.bookings.data.authorizationLevel","","","",1,1,"","","","BackboneElement {[]} {[]}
","Krav på kompetensnivå","Krav på tolkens kompetensnivå (AuthorizationLevelWithRequirement).","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.authorizationLevel",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"listbookings","listbookings.bookings.data.authorizationLevel.id","listbookings.bookings.data.authorizationLevel.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"listbookings","listbookings.bookings.data.authorizationLevel.extension","listbookings.bookings.data.authorizationLevel.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"listbookings","listbookings.bookings.data.authorizationLevel.modifierExtension","listbookings.bookings.data.authorizationLevel.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"listbookings","listbookings.bookings.data.authorizationLevel.minAuthorizationLevel","listbookings.bookings.data.authorizationLevel.minAuthorizationLevel","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Lägsta kompetensnivå","Tolkens kompetensnivå enligt KV Kompetensnivå tolk [R4], codeSystem eec2f9b0-03d5-450d-9797-ac0c74f6cfac.","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.authorizationLevel.minAuthorizationLevel",1,1,"",""
"listbookings","listbookings.bookings.data.authorizationLevel.requiredLevel","listbookings.bookings.data.authorizationLevel.requiredLevel","","","",1,1,"","","","code {[]} {[]}
","Kravnivå","Desired = angiven nivå är lägsta accepterade men högre godtas; Only = endast angiven nivå godtas.","","","","","","","","","",,"required","","https://fhir.inera.se/ig/supportprocess-personalresources-interpretation/ValueSet/requirementlevel-vs","",,,,"listbookings.bookings.data.authorizationLevel.requiredLevel",1,1,"",""
"listbookings","listbookings.bookings.data.additionalRequirements","listbookings.bookings.data.additionalRequirements","","","",0,*,"","","","string {[]} {[]}
","Ytterligare krav","Eventuella ytterligare krav från beställaren.","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.additionalRequirements",0,*,"",""
"listbookings","listbookings.bookings.data.interpretationType","listbookings.bookings.data.interpretationType","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Typ av tolkning","Typ av tolkning enligt KV Typ av tolkning [R4], codeSystem 498c11f2-05c0-4d99-aef2-770a2b2a8260.","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.interpretationType",1,1,"",""
"listbookings","listbookings.bookings.data.contactInformation","listbookings.bookings.data.contactInformation","","","",1,1,"","","","BackboneElement {[]} {[]}
","Kontaktinformation","Information om tolkstället och beställaren (ContactInformation).","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.contactInformation",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"listbookings","listbookings.bookings.data.contactInformation.id","listbookings.bookings.data.contactInformation.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"listbookings","listbookings.bookings.data.contactInformation.extension","listbookings.bookings.data.contactInformation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"listbookings","listbookings.bookings.data.contactInformation.modifierExtension","listbookings.bookings.data.contactInformation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"listbookings","listbookings.bookings.data.contactInformation.address","listbookings.bookings.data.contactInformation.address","","","",1,1,"","","","string {[]} {[]}
","Adress","Adress till tolkställe.","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.contactInformation.address",1,1,"",""
"listbookings","listbookings.bookings.data.contactInformation.changedAddress","listbookings.bookings.data.contactInformation.changedAddress","","","",1,1,"","","","boolean {[]} {[]}
","Ändrad adress","Anger om adressen skiljer sig från adressen i elektroniska katalogen (EK).","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.contactInformation.changedAddress",1,1,"",""
"listbookings","listbookings.bookings.data.contactInformation.doorCode","listbookings.bookings.data.contactInformation.doorCode","","","",0,1,"","","","string {[]} {[]}
","Portkod","Eventuell portkod till tolkstället.","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.contactInformation.doorCode",0,1,"",""
"listbookings","listbookings.bookings.data.contactInformation.locationDetails","listbookings.bookings.data.contactInformation.locationDetails","","","",0,1,"","","","string {[]} {[]}
","Platsförtydligande","Platsförtydligande eller vägbeskrivning till tolkstället.","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.contactInformation.locationDetails",0,1,"",""
"listbookings","listbookings.bookings.data.contactInformation.locationName","listbookings.bookings.data.contactInformation.locationName","","","",1,1,"","","","string {[]} {[]}
","Tolkställe","Namn på tolkstället.","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.contactInformation.locationName",1,1,"",""
"listbookings","listbookings.bookings.data.contactInformation.contactPerson","listbookings.bookings.data.contactInformation.contactPerson","","","",1,1,"","","","string {[]} {[]}
","Kontaktperson","Kontaktpersonens namn.","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.contactInformation.contactPerson",1,1,"",""
"listbookings","listbookings.bookings.data.contactInformation.contactPhone","listbookings.bookings.data.contactInformation.contactPhone","","","",1,1,"","","","string {[]} {[]}
","Kontakttelefon","Telefonnummer till kontaktperson.","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.contactInformation.contactPhone",1,1,"",""
"listbookings","listbookings.bookings.data.contactInformation.healthCareProfessionalName","listbookings.bookings.data.contactInformation.healthCareProfessionalName","","","",1,1,"","","","string {[]} {[]}
","Vårdpersonal","Namn på hälso- och sjukvårdspersonal som ska träffa patienten.","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.contactInformation.healthCareProfessionalName",1,1,"",""
"listbookings","listbookings.bookings.data.contactInformation.orderingPersonName","listbookings.bookings.data.contactInformation.orderingPersonName","","","",1,1,"","","","string {[]} {[]}
","Beställare","Namn på beställare.","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.contactInformation.orderingPersonName",1,1,"",""
"listbookings","listbookings.bookings.data.contactInformation.orderingPersonId","listbookings.bookings.data.contactInformation.orderingPersonId","","","",1,1,"","","","Identifier {[]} {[]}
","Beställarens HSA-id","value = HSA-id; system = urn:oid:1.2.752.129.2.1.4.1 (RIV-TA IIType root/extension).","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.contactInformation.orderingPersonId",1,1,"",""
"listbookings","listbookings.bookings.data.contactInformation.orderingUnitName","listbookings.bookings.data.contactInformation.orderingUnitName","","","",1,1,"","","","string {[]} {[]}
","Beställande enhet","Beställande enhetens namn.","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.contactInformation.orderingUnitName",1,1,"",""
"listbookings","listbookings.bookings.data.contactInformation.orderingUnitHsaId","listbookings.bookings.data.contactInformation.orderingUnitHsaId","","","",1,1,"","","","Identifier {[]} {[]}
","Beställande enhetens HSA-id","value = HSA-id; system = urn:oid:1.2.752.129.2.1.4.1 (RIV-TA IIType root/extension).","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.contactInformation.orderingUnitHsaId",1,1,"",""
"listbookings","listbookings.bookings.data.contactInformation.orderingHealthcareUnitName","listbookings.bookings.data.contactInformation.orderingHealthcareUnitName","","","",1,1,"","","","string {[]} {[]}
","Överordnad enhet","Namn på enhet som organisatoriskt ligger över den beställande enheten.","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.contactInformation.orderingHealthcareUnitName",1,1,"",""
"listbookings","listbookings.bookings.data.contactInformation.orderingHealthcareUnitHsaId","listbookings.bookings.data.contactInformation.orderingHealthcareUnitHsaId","","","",1,1,"","","","Identifier {[]} {[]}
","Överordnad enhets HSA-id","value = HSA-id; system = urn:oid:1.2.752.129.2.1.4.1 (RIV-TA IIType root/extension).","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.contactInformation.orderingHealthcareUnitHsaId",1,1,"",""
"listbookings","listbookings.bookings.data.travelTimeCostAllowed","listbookings.bookings.data.travelTimeCostAllowed","","","",1,1,"","","","boolean {[]} {[]}
","Restidsersättning möjlig","Anger om restidsersättning är möjlig inom ramen för förfrågan.","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.travelTimeCostAllowed",1,1,"",""
"listbookings","listbookings.bookings.data.interpreterGender","listbookings.bookings.data.interpreterGender","","","",0,1,"","","","BackboneElement {[]} {[]}
","Krav på tolkens kön","Krav på tolkens kön (RequiredGenderWithRequirement).","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.interpreterGender",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"listbookings","listbookings.bookings.data.interpreterGender.id","listbookings.bookings.data.interpreterGender.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"listbookings","listbookings.bookings.data.interpreterGender.extension","listbookings.bookings.data.interpreterGender.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"listbookings","listbookings.bookings.data.interpreterGender.modifierExtension","listbookings.bookings.data.interpreterGender.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"listbookings","listbookings.bookings.data.interpreterGender.requiredGender","listbookings.bookings.data.interpreterGender.requiredGender","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Tolkens kön","Tolkens kön enligt KV Kön [R4], codeSystem 1.2.752.129.2.2.1.1. Giltiga värden (urval): 1 = man, 2 = kvinna.","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.interpreterGender.requiredGender",0,1,"",""
"listbookings","listbookings.bookings.data.interpreterGender.requiredLevel","listbookings.bookings.data.interpreterGender.requiredLevel","","","",1,1,"","","","code {[]} {[]}
","Kravnivå","Desired = angivet kön önskas; Only = endast angivet kön godtas.","","","","","","","","","",,"required","","https://fhir.inera.se/ig/supportprocess-personalresources-interpretation/ValueSet/requirementlevel-vs","",,,,"listbookings.bookings.data.interpreterGender.requiredLevel",1,1,"",""
"listbookings","listbookings.bookings.data.interpreterName","listbookings.bookings.data.interpreterName","","","",0,1,"","","","BackboneElement {[]} {[]}
","Krav på namngiven tolk","Krav på en specifik namngiven tolk (RequiredInterpreterNameWithRequirement).","","","","","","","","","",,,,,"",,,,"listbookings.bookings.data.interpreterName",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"listbookings","listbookings.bookings.data.interpreterName.id","listbookings.bookings.data.interpreterName.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"listbookings","listbookings.bookings.data.interpreterName.extension","listbookings.bookings.data.interpreterName.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
